id,registration_number,name,email,department,phone
s-SLS-5-0,23SLS500,Student SLS 5-0,23sls500@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-1,23SLS501,Student SLS 5-1,23sls501@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-2,23SLS502,Student SLS 5-2,23sls502@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-3,23SLS503,Student SLS 5-3,23sls503@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-4,23SLS504,Student SLS 5-4,23sls504@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-5,23SLS505,Student SLS 5-5,23sls505@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-6,23SLS506,Student SLS 5-6,23sls506@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-7,23SLS507,Student SLS 5-7,23sls507@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-8,23SLS508,Student SLS 5-8,23sls508@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-9,23SLS509,Student SLS 5-9,23sls509@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-10,23SLS510,Student SLS 5-10,23sls510@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-11,23SLS511,Student SLS 5-11,23sls511@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-12,23SLS512,Student SLS 5-12,23sls512@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-13,23SLS513,Student SLS 5-13,23sls513@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-14,23SLS514,Student SLS 5-14,23sls514@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-15,23SLS515,Student SLS 5-15,23sls515@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-16,23SLS516,Student SLS 5-16,23sls516@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-17,23SLS517,Student SLS 5-17,23sls517@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-18,23SLS518,Student SLS 5-18,23sls518@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-19,23SLS519,Student SLS 5-19,23sls519@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-20,23SLS520,Student SLS 5-20,23sls520@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-21,23SLS521,Student SLS 5-21,23sls521@uohyd.ac.in,Main Dept,9876543210
s-SLS-5-22,23SLS522,Student SLS 5-22,23sls522@uohyd.ac.in,Main Dept,9876543210
